,date,content,higher_order,higher_order_e,网管办,网监,boss_order,boss_order_e,老沉,陈彤,老陈,info_action,info_action_e,行动性,煽动,surveillance,surveillance_e,上报,discussion_protect,discussion_protect_e,攻击,攻击.*党,攻击.*政府,攻击.*领导人,攻击.*制度,person_p,person_p_e,习近平,温家宝,温,薄熙来,近平,温家,周永康,习,胡锦涛,江泽民,person_y,person_y_e,陈光诚,person_b,person_b_e,foreign,foreign_e,美国,香港,sina,sina_e,新浪,person,org,gpe,person_n,org_n,gpe_n
215,2011年11月1日,给新 浪公司投资者的一封公开信 见到普删V私 [CODE] ,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
216,2011年11月1日,毛始皇作孽，冤魂八千万；邓商鞅变法，开放为补天；胡四亥昏庸，不作为等死；红色江山血，靠谁来掩盖？ 普删V私,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['邓商鞅'],1,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['邓商鞅', '胡四亥']",['毛始皇'],[],2,1,0
222,2011年11月20日,【中国进入逆淘汰时代】：贪官淘汰清官； 刁民淘汰良民；妓女淘汰处女；二爷淘汰爷们；禽兽淘汰教授；银两淘汰良心； 伪善淘汰真实；权力淘汰法律； 垄断淘汰市场；色情淘汰爱情；二奶淘汰老婆；孙子淘汰孔子。段子 私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['孔子'],[],['中国'],1,0,1
223,2011年11月20日,老沉要求全面删除，看到私密。,[],0,0,0,['老沉'],1,1,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
220,2011年11月20日,江绵恒 不再担任中科院副院长 注意和新闻一致的可以上，不要有猜测高层的内容,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['江绵恒'],['中科院'],[],1,1,0
221,2011年11月20日,[URL] 新浪微博携手国政通 推V用户身份通认证服务2011年11月20日夜班：老沉要求全面删除，看到私密。,[],0,0,0,['老沉'],1,1,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],[],[],0,0,0
218,2011年11月20日,近期有网民在电子邮箱发邮件煽动2011年12月8日“各城市人民进行抗议官员掠夺百姓财产，要求官员民选行动”，公布各个城市抗争行动地点，称要在2011年12月8日，中国城市平民第4期维权抗争行动，集会诉求：抗议官员掠夺百姓财产！我们不再信任现任官员，要求官员民选！我们要分享社会财富！我们要公平！我们要吃饭！我们要工作！我们要生存！清除贪官污吏！反对官僚垄断！反对权钱交易！ 集会时间：2011年12月8日下午2点。如果环境和条件有利，可随时举行集会，或举行其他形式抗争行动。 ----相关内容全面处理掉。发现行动煽动性内容第一时间上报。,[],0,0,0,[],0,0,0,0,['煽动'],1,0,1,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],['中国'],0,0,1
217,2011年11月20日,卢永军跳楼后6天，有知情人士爆料称卢永军是“被自杀”，因卢永军自2007年起就发现汇源果汁的果汁类产品全系伪造，年产百万吨的汇源果汁在实际生产中并不需要一颗水果，所有的汇源果汁全都是由水和香精类化学品勾兑而来，这样的“果汁”不仅没有任何营养价值，而且有毒，其中不少化学品有致癌作用。虚假消息，私密处理,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['卢永军'],[],[],1,0,0
219,2011年11月20日,昨天网监要求处理了方舟子的微博 [URL] 目前陈彤最新的要求是：方舟子的微博保留他说温家宝的那条和说要去搜狐的那条，回来之前所有其他抱怨的都处理掉，回来之后再发的不用删。,['网监'],1,0,1,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['温家宝', '温', '温家']",1,0,1,1,0,0,1,0,0,0,0,['方舟子'],1,0,[],0,[],0,0,0,[],0,0,"['方舟子', '温家宝']",['搜狐'],[],2,1,0
231,2011年11月21日,网监和网管办都要求清理艾未未裸照的相关内容，微博中注意及时清理,"['网管办', '网监']",1,1,1,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,['艾未未'],1,0,[],0,[],0,0,0,[],0,0,['艾未'],[],[],1,0,0
224,2011年11月21日,老沉通知：对恶意张贴他人手机号码的，坚决删除。审核发现这种，以晒他人隐私来攻击报复他人的，一律处理。尤其是重要用户、v用户，报负责人。,[],0,0,0,['老沉'],1,1,0,0,[],0,0,0,[],0,0,['攻击'],1,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['v用户'],[],[],1,0,0
225,2011年11月21日,带班人员都看一下 所谓恶意张贴他人手机号，是像当初有人骂 @吴法天 @胡锡进 那样，帖出他们手机号，对当事人造成骚扰。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,"['胡锡进', '吴法天']",1,[],0,0,0,[],0,0,['吴法天'],[],[],1,0,0
226,2011年11月21日,广东陆丰发生群体事件，目前对此事咱们先不主动处理。转发过高的止。微博中注意转发评论，像联系64的再处理。负责人注意观察后续发展，如果相关讨论骤增或如果主管部门有任何要求，及时报备。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],['广东'],0,0,1
227,2011年11月21日,网监发过来一批 金庸上國務院總理書——倡建立國家信仰、人文道德新秩序及國體革新議 t.cn/SPKtF1 看到私密处理,['网监'],1,0,1,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,['金庸'],1,[],0,0,0,[],0,0,['金庸'],['國務院'],[],1,1,0
228,2011年11月21日,【人类已经无法阻止杨振宁一家了!】杨振宁82岁时娶了28岁的翁忛。如今，翁忛68岁的父亲翁云光和杨振宁18岁重孙女喜结连理！翁云光接受采访时说：他们完全理解和支持我的选择，小杨愿意为照顾我的晚年生活作出牺牲，这是一种美德，也是光荣。有网友评论：这群人脑子都是科学科的，化学化的。此为虚假消息 见到私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,['杨振宁'],1,[],0,0,0,[],0,0,"['云光', '杨振宁', '翁云光', '翁']",[],[],4,0,0
229,2011年11月21日,广东陆丰村民游行 带此图的，提到反对独裁的都私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],['广东'],0,0,1
230,2011年11月21日,"叶剑英的儿子叶选廉的情妇赵欣瑜将章子怡介绍给吴邦国的儿子，吴邦国的儿子对章很迷恋，并赠送其价值2亿元的礼物"" 相关内容全部私密",[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['叶选廉', '叶剑英', '吴邦国']",1,0,0,0,0,0,0,0,0,0,0,[],0,0,['章子怡'],1,[],0,0,0,[],0,0,"['赵欣瑜', '吴邦国', '章子怡', '叶剑英', '叶选廉']",[],[],5,0,0
232,2011年11月2日,"""据新华社消息：新疆伊犁哈撒克自治州伊宁市地震局内部消息报告，于2011年11月12日凌晨1点至3点会发生余震，震级会达到8.0级，请大家做好防震准备，及逃生必要品，撤离建筑物。"" 虚假消息，见到删单通私，已加关键字",[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],"['伊宁市地震局内部消息', '新华社']",['新疆'],0,2,1
240,2011年11月3日,杨澜和宋祖英、苍井空一起出席活动的 ， @审核 注意转办评论 ； @清查 把下午的清一下,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,"['杨澜', '宋祖英', '苍井空']",1,[],0,0,0,[],0,0,"['苍井空', '宋祖英', '杨澜']",[],[],3,0,0
239,2011年11月3日,“新华社：说一次谎话容易，不容易的是天天说谎话，更不容易的是对着全世界天天说谎话。我做到了这一点，不要问我是谁，我只是党的一条狗”。已加关键字，此段子微博中见到私密处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],['新华社'],[],0,1,0
238,2011年11月3日,3日1时许，天宫一号和神舟八号交会对接，8常委来到北京航天飞行控制中心观看天宫一号和神舟八号交会对接实况，对接成功后胡锦涛从国外发来贺电。注意相关领导人负面信息,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['胡锦涛'],1,0,0,0,0,0,0,0,0,1,0,[],0,0,[],0,[],0,0,0,[],0,0,['胡锦涛'],[],['北京'],1,0,1
237,2011年11月3日,网管办要求删除 一个投票 [URL] 已和用户沟通删除,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
234,2011年11月3日,转汪洋独舟：杨澜杨*澜是TV，宋*祖*英是LV，苍井空是AV。TV脱给有钱人看，LV脱给有权人看，AV脱给广大人民群众看。境界一对比，立判高下。TV卖色也卖脸，LV卖肉也卖艺，AV只卖色不卖脸。TV为资产阶级分子服务，LV为特权阶层服务，AV为无产阶级广大劳苦大众服务。TV兼职洗脑，LV兼职洗脚，AV兼职洗身。这个看到私密处理,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['汪洋'],1,0,0,0,0,0,0,0,0,0,0,[],0,0,"['杨澜', '苍井空']",1,[],0,0,0,[],0,0,"['独舟', '宋', '杨澜杨']",['LV'],['英'],3,1,1
235,2011年11月3日,温家宝撰文回忆童年苦难谈人心向背 此新闻注意转发和评论,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['温家宝', '温', '温家']",1,0,1,1,0,0,1,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['温家宝'],[],[],1,0,0
233,2011年11月3日,G20峰会胡锦涛主席在最后一个出场，提及的一般不必处理，微博中注意处理负面的,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['胡锦涛'],1,0,0,0,0,0,0,0,0,1,0,[],0,0,[],0,[],0,0,0,[],0,0,['胡锦涛'],[],[],1,0,0
236,2011年11月3日,网管办发来几条小悦悦被撞的视频要求删除 视频都是外站的，或者是外站链接 咱们没执行,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
249,2011年11月4日,陈彤要求：媒体微博发的苍井空宋祖英合影的都止处理，其他用户发的转发过一百止，特别过分的跟帖删除。,[],0,0,0,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,"['宋祖英', '苍井空']",1,[],0,0,0,[],0,0,['宋祖英'],[],[],1,0,0
250,2011年11月4日,[URL] 新周刊这条网管办让删除，和新周刊沟通过了，他们同意删除，报老陈，老陈通知不用处理。,['网管办'],1,1,0,['老陈'],1,0,0,1,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
246,2011年11月4日,转汪洋独舟：杨*澜是TV，宋*祖*英是LV，苍井空是AV。TV脱给有钱人看，LV脱给有权人看，AV脱给广大人民群众看。境界一对比，立判高下。TV卖色也卖脸，LV卖肉也卖艺，AV只卖色不卖脸。TV为资产阶级分子服务，LV为特权阶层服务，AV为无产阶级广大劳苦大众服务。TV兼职洗脑，LV兼职洗脚，AV兼职洗身。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['汪洋'],1,0,0,0,0,0,0,0,0,0,0,[],0,0,['苍井空'],1,[],0,0,0,[],0,0,"['独舟', '宋', '杨']",['LV'],['英'],3,1,1
252,2011年11月4日,目前有网友自发给艾未未汇款帮助其偿还税款，微博中对转发高的止处理了。此内容报老陈了没回复。,[],0,0,0,['老陈'],1,0,0,1,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,['艾未未'],1,0,[],0,[],0,0,0,[],0,0,['艾未'],[],[],1,0,0
253,2011年11月4日,"网监要求清理：""江泽民转危为安 孟建柱建功""的信息 ""《北京观察》孟建柱 政法委大黑马""的信息 。搜了微博中只有一条是已经处理过的。",['网监'],1,0,1,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['孟建柱', '江泽民']",1,0,0,0,0,0,0,0,0,0,1,[],0,0,[],0,[],0,0,0,[],0,0,['江泽民'],['北京观察'],[],1,1,0
251,2011年11月4日,网监要求清理关于人人网上新华社账号疑被盗发不良信息的事，发布内容有“难的是天天说谎话，我只是党的一条狗”等内容。微博中转发高的止处理，已报陈彤。,['网监'],1,0,1,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],"['人人网', '新华社']",[],0,2,0
248,2011年11月4日,杨澜宋祖英苍井空齐亮相，助阵吴征新公司成立，夜间讨论较多，注意宋祖英相关的负面信息。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,"['杨澜', '吴征', '宋祖英', '苍井空']",1,[],0,0,0,[],0,0,"['宋祖英', '杨澜']",['吴征新公司'],[],2,1,0
245,2011年11月4日,[CODE] 这条网管办要求处理 经周XX沟通是国新办要求 私密处理了,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['周X'],[],[],1,0,0
244,2011年11月4日,已加关键字，此段子微博中见到私密处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
243,2011年11月4日,“新华社：说一次谎话容易，不容易的是天天说谎话，更不容易的是对着全世界天天说谎话。我做到了这一点，不要问我是谁，我只是党的一条狗”。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],['新华社'],[],0,1,0
242,2011年11月4日,“北京的精神口号是：爱国、创新、包容、厚德。可北京的事实问题是：路堵，房贵，摇号，人多。合在一起看就明白他们的良苦用心了：买不起房子你也要爱国，路堵了你要多包容，摇号是一种创新，人多嘴杂你要厚德少批评。”已加关键字，微博中见到私密处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['德少'],[],['北京'],1,0,1
241,2011年11月4日,G20峰会胡锦涛主席在最后一个出场，提及的一般不必处理，微博中注意处理负面的.,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['胡锦涛'],1,0,0,0,0,0,0,0,0,1,0,[],0,0,[],0,[],0,0,0,[],0,0,['胡锦涛'],[],[],1,0,0
247,2011年11月4日,这个看到私密处理 田XX(jk-6801)  北外有乔木 [URL] 张诗羽RUC [URL] 小红门吴丽红 [URL] 巴沟韩颖 [URL] 以上用户网管办要求涉及独立参选的内容一律立即删除，并控制其不再贴发新的涉及独立参选的内容。经和李彤沟通，以上用户加为敏感用户，禁止搜索，不用清理相关内容。审核时注意。,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,"['吴丽红', '韩颖']",1,0,[],0,[],0,0,0,[],0,0,"['张诗羽', '巴沟', '韩颖', '吴丽红', '李彤']","['北外', '红门']",[],5,2,0
259,2011年11月7日,[URL] 官方账号，因为发了2张假图，老沉要求封杀了，并且要求删除所有新浪其他帐号说这个号是新浪的痕迹,[],0,0,0,['老沉'],1,1,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],['新浪'],[],0,1,0
263,2011年11月7日,#南京视窗#中国动车司机中的战斗机！时速两百，却在睡觉！温州的D3212次动车，在16号车厢，紧靠驾驶室。说是驾驶室冷气坏了，开的门，后来有乘客说怎么司机睡着了。。。。t.cn/SZVdcZ [URL]虚假。老沉要求坚决删除，见到私密,[],0,0,0,['老沉'],1,1,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['温'],1,0,0,1,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['D3212'],[],"['中国', '温州']",1,0,2
262,2011年11月7日,[CODE] 据传美国议员史密斯已经登上了到中国的飞机，他此行目的是去临Y看望陈光C。陈彤要求该内容私密处理,[],0,0,0,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,['陈光C'],1,0,[],0,['美国'],1,1,0,[],0,0,"['陈光C', '史密斯']",[],['中国'],2,0,1
261,2011年11月7日,那几个虚假信息需要处理用户的你们不用处理，我们都处理过了，知道就行了,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
260,2011年11月7日,[URL] 虚假 陈彤要求删除，原发作者停博半年，全面搜索这条，同样力度处理。,[],0,0,0,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
257,2011年11月7日,陈彤要求比较早发布D3212动车司机睡觉的用户处罚半年，后来改成三个月，加了5个用户。,[],0,0,0,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
264,2011年11月7日,当“胡温新政”面世之初，中国人曾对两位草根出身的政治人物抱有幻想寄予希望。然而这些年，中国成就了成千上万贪官和富豪，造就无数房奴，给人民带来房价，学费，医疗三座大山，产生了毒奶粉，地沟油等“创新产业”。而中国离改革的初衷渐行渐远，原因何在？——《蔡慎坤：温总理的执政理念是什么？》,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['温', '温总理']",1,0,0,1,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['温', '蔡慎坤']",[],['中国'],2,0,1
256,2011年11月7日,1402103820 周五解封,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
255,2011年11月7日,建催的微博如果上面有任何要求都可以执行（包括查询日志，注册资料等），但是要报备李彤，陈彤。目前网管办要求给他禁止发布一周，同时 从11月6日12点43分以后所有关于询问吴法天抵制和纠集殴打吴法天的微博全部删掉。,['网管办'],1,1,0,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,['吴法天'],1,[],0,0,0,[],0,0,"['吴法天', '李彤']",[],[],2,0,0
254,2011年11月7日,【纪念牺牲的第一个五毛】刘某，22岁，无业，靠朋友介绍找到一个网上发帖的工作（网评）。每月能有1近千收入。当天在网吧上网，自己都不知道为什么，被2名男子捅死在网吧。警和察保留刘某最后的浏览网页，还有没有提交的发言：“中国是和谐的，你不喜欢就滚出...”此内容见到私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['警和察'],[],['中国'],1,0,1
258,2011年11月7日,[URL] 老沉举报要求不要删除,[],0,0,0,['老沉'],1,1,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
267,2011年11月8日,此图不上,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
268,2011年11月8日,此图一律删除,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
265,2011年11月8日,[CODE] 贡院6号打人事件 说这事的都私密处理。事件中涉及到公安部的领导。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
266,2011年11月8日,[URL] 老沉要求：请所有监控人员阅读此微博.,[],0,0,0,['老沉'],1,1,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
276,2011年11月9日,网管办通知：新浪微博：关于乔木参选获1296票的相关信息不得转发。请关注相关高的帖子，内容暂时不处理，需要处理的时候等通知。,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],['新浪'],[],0,1,0
275,2011年11月9日,[URL] 游精佑 网管办要求停止更新一周。已经报备陈彤同意。已加禁止发布一周。,['网管办'],1,1,0,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
277,2011年11月9日,【德国之声：多人联署致新浪投资者公开信】近日，多位互联网专家、经济学者、作家等联署一封致新浪公司投资者的公开信，就新浪配合官方，对用户进行言论审查和封锁的行为，如关键词审核与删帖、单向屏蔽、禁言、删帐号、屏蔽IP等，呼吁投资者减持或不持有新浪的股票，以降低其审核投入。此内容，微博看到私密处理。清查的兄弟也麻烦清理一下,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],"['新浪公司', '新浪']",['德国'],0,2,1
